Item Usinagem;Item Blank;Item Cliente;Material;Descrição do material;Qtd de MP;Centro;Portal;Torno;Qtd no WH;Centro;Portal;Torno;OP Firme;OP Planejada;Priorizar?
7.8088.01642.B;7.8088.04336.B;73388615#B-300;5.0320.00210;BARRA TREF RED 1 1/2'' SAE 1045;0,2; -   ; -   ; 0,12 ;0; -   ; -   ; -   ;16;15;0
7.8088.01643.C;7.8088.01643.C;73388610#C;6.0108.00757.C;TUBO RET 250,00x150x12,7x3975mm ASTM A500 GR C - 73388610#C;1,0; -   ; -   ; -   ;0; -   ; -   ; -   ;12;14;0
7.8088.01721.C;7.8088.04625.C;73388685#C-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;12,9; 0,17 ; -   ; -   ;0; -   ; -   ; -   ;0;5;0
7.8088.01808.E;7.0001.00019.00;;5.0320.00006;"BARRA TREF RED 1 3/4"" SAE 1020";0,5; -   ; -   ; 0,06 ;0; -   ; -   ; -   ;12;0;0
7.8088.01809.F;7.0001.00019.00;;5.0320.00006;"BARRA TREF RED 1 3/4"" SAE 1020";0,5; -   ; -   ; 0,06 ;0; -   ; -   ; -   ;12;0;0
7.8088.01885.A;7.8088.04781.A;47386241#A-300;5.0299.00136;TB RED 25,40x2,00x6000 A500 GR B - RR PR;0,5; -   ; -   ; 0,04 ;0; -   ; -   ; -   ;0;7;0
7.8088.01944.B;7.8088.04339.B;51520290#B-300;5.0201.00322;TB QUA 40x3,75x6000 ASTM A513 TP 1 - RR PR;0,4; 0,07 ; -   ; -   ;0; -   ; -   ; -   ;44;0;0
7.8088.01956.C;7.8088.04627.C;51554419#C-CORTE;5.0102.00255;CH 16,00x1500x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);1,0; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.01993.B;7.8088.04631.B;51624217#B-CORTE;5.0102.00275;CH 09,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);0,3; 0,05 ; -   ; -   ;0; -   ; -   ; -   ;0;35;0
7.8088.02036.B;7.8088.04341.B;51520217#B-300;5.0201.00322;TB QUA 40x3,75x6000 ASTM A513 TP 1 - RR PR;0,5; 0,07 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02068.B;7.8088.04632.B;51645529#B-CORTE;5.0102.00250;CH 25,40x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);3,0; 0,20 ; -   ; -   ;0; -   ; -   ; -   ;120;0;0
7.8088.02123.A;7.8088.04738.A;90323316#A-CORTE;5.0101.00277;CH 06,30x1500x3000 LQ PR A1018 SS50/A572 GR50;6,5; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02142.A;7.8088.04633.A;90323113#A-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;4,5; 0,04 ; -   ; -   ;0; -   ; -   ; -   ;11;11;0
7.8088.02144.A;7.8088.02144.A;90323092#A;6.0108.00725.A;TUBO RET 403x200x9,5 - ASTM A500 GR C 90323092#A;1,0; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02160.A;7.8088.04634.A;90333413#A-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;12,4; 0,14 ; -   ; -   ;0; -   ; -   ; -   ;0;14;0
7.8088.02161.A;7.8088.04635.A;73388920#A-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;37,2; -   ; 0,16 ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02200.B;7.8088.02200.B;73388109#B;6.0108.00732.B;TUBO RET 403x200x9,5 - ASTM A500 GR C 73388109#B;1,0; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02230.B;7.8088.04636.B;51591460#B-CORTE;5.0102.00269.JD;CH 06,30x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);26,8; 0,14 ; -   ; -   ;4; 0,54 ; -   ; -   ;0;0;0
7.8088.02233.B;7.8088.04637.B;51591617#B-CORTE;5.0102.00269.JD;CH 06,30x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);26,8; 0,14 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02255.A;7.8088.04638.A;51623655#A-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);75,0; -   ; 0,17 ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02259.A;7.8088.04639.A;51687224#A-CORTE;5.0101.00223;CH 09,50x1500x3000 LQ PR A1018 SS50/A572 GR50;4,8; 0,07 ; -   ; -   ;0; -   ; -   ; -   ;4;0;0
7.8088.02260.A;7.8088.04640.A;51688241#A-CORTE;5.0101.00579;CH 08,00x1800x2600 LQ PR A1018 SS50/A572 GR50;4,1; 0,05 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02274.A;7.8088.04641.A;90325394#A-CORTE;5.0101.00223;CH 09,50x1500x3000 LQ PR A1018 SS50/A572 GR50;0,8; 0,02 ; -   ; -   ;1; 0,02 ; -   ; -   ;0;0;0
7.8088.02275.A;7.8088.04642.A;90325395#A-CORTE;5.0101.00223;CH 09,50x1500x3000 LQ PR A1018 SS50/A572 GR50;0,8; 0,02 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02305.B;7.8088.04342.B;73388232#B-300;5.0202.00986;TB RED 152,40x2,00x6000 SAE1006/1020 - RR PR;0,9; -   ; 0,16 ; -   ;0; -   ; -   ; -   ;0;7;0
7.8088.02307.B;7.8088.04343.B;73388224#B-300;5.0202.00986;TB RED 152,40x2,00x6000 SAE1006/1020 - RR PR;1,3; 0,38 ; -   ; -   ;4; 1,53 ; -   ; -   ;13;0;4
7.8088.02310.B;7.8088.04344.B;73388227#B-300;5.0202.00986;TB RED 152,40x2,00x6000 SAE1006/1020 - RR PR;2,7; -   ; 0,85 ; -   ;0; -   ; -   ; -   ;7;14;0
7.8088.02322.A;7.0001.00019.00;;5.0320.00006;"BARRA TREF RED 1 3/4"" SAE 1020";0,5; -   ; -   ; 0,09 ;0; -   ; -   ; -   ;0;0;0
7.8088.02323.B;7.8088.04643.B;90370168#B-CORTE;5.0102.00250;CH 25,40x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);3,3; 0,11 ; -   ; -   ;0; -   ; -   ; -   ;206;24;0
7.8088.02327.A;7.0001.00019.00;;5.0320.00006;"BARRA TREF RED 1 3/4"" SAE 1020";0,5; -   ; -   ; 0,14 ;0; -   ; -   ; -   ;0;0;0
7.8088.02361.B;7.8088.04347.B;90366467#B-300;5.0204.00944;TB RET 150x80x6,35x6000 A500 GR B - RA PR;2,1; 0,82 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02367.C;7.8088.04644.C;90366478#C-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;7,1; 0,15 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02374.B;7.8088.04645.B;90366809#B-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;2,3; 0,04 ; -   ; -   ;8; 0,30 ; -   ; -   ;0;0;0
7.8088.02484.B;7.8088.04646.B;90370221#B-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;56,8; -   ; 0,14 ; -   ;42; -   ; 5,85 ; -   ;0;28;28
7.8088.02548.B;7.8088.04647.B;90369946#B-CORTE;5.0101.00370;CH 31,50x2100x6000 CG PR A572 GR50;53,2; 0,37 ; -   ; -   ;0; -   ; -   ; -   ;24;39;0
7.8088.02569.A;7.8088.04705.A;90375020#A-300;5.0310.00178;"BARRA LAM RED 6"" SAE 1045";0,3; -   ; -   ; 0,10 ;63; -   ; -   ; 6,30 ;45;17;62
7.8088.02918.A;7.0001.00010.00;;5.0320.00024;"BARRA TREF RED 5/8"" SAE 1020";1,0; -   ; -   ; 0,00 ;2; -   ; -   ; 0,00 ;0;0;0
7.8088.02919.A;7.0001.00010.00;;5.0320.00024;"BARRA TREF RED 5/8"" SAE 1020";1,0; -   ; -   ; 0,00 ;2; -   ; -   ; 0,00 ;0;0;0
7.8088.02953.B;7.8088.04739.B;51685023#B-CORTE;5.0101.00385;CH 06,30x1500x4800 LQ PR A1018 SS50/A572 GR50;24,8; 0,10 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02966.A;7.8088.04740.A;51653878#A-CORTE;5.0101.00223;CH 09,50x1500x3000 LQ PR A1018 SS50/A572 GR50;4,8; 0,01 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02970.A;7.8088.04741.A;51654294#A-CORTE;5.0101.00223;CH 09,50x1500x3000 LQ PR A1018 SS50/A572 GR50;4,8; 0,04 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.02971.C;7.8088.04742.C;51674350#C-CORTE;5.0101.00579;CH 08,00x1800x2600 LQ PR A1018 SS50/A572 GR50;158,5; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03076.B;7.8088.04650.B;90442165#B-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;3,9; 0,25 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03117.B;7.8088.04651.B;90442989#B-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;1,6; 0,10 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03118.B;7.8088.04772.B;90443627#B-CORTE;5.0103.00026.JD;CH 06,30x1200x3000 LQ PR SAE 1045;0,3; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03149.A;7.8088.04652.A;90395901#A-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;51,6; -   ; 0,09 ; -   ;0; -   ; -   ; -   ;10;8;0
7.8088.03170.A;7.8088.04351.A;90454793#A-300;5.0201.00325;TB QUA 180x10x6000 ASTM A500 GR C;1,2; 0,47 ; -   ; -   ;0; -   ; -   ; -   ;0;39;0
7.8088.03193.A;7.8088.04352.A;90443868#A-300;5.0201.00326;TB QUA 220x9,50x6000 ASTM A500 GR C;1,2; 0,50 ; -   ; -   ;0; -   ; -   ; -   ;24;0;0
7.8088.03225.A;7.8088.03159.A;90418420#A PEÇA 01;5.0101.00519;CH 09,50x1500x6000 LQ PR A1018 SS50/A572 GR50;271,8; -   ; -   ; -   ;0; -   ; -   ; -   ;6;2;0
7.8088.03225.A;7.8088.03160.A;90418420#A PEÇA 02;5.0101.00519;CH 09,50x1500x6000 LQ PR A1018 SS50/A572 GR50;271,8; -   ; -   ; -   ;0; -   ; -   ; -   ;6;2;0
7.8088.03234.A;7.8088.04654.A;90444836#A-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;12,5; 0,13 ; -   ; -   ;0; -   ; -   ; -   ;1;0;0
7.8088.03236.A;7.8088.04655.A;90444837#A-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;12,5; 0,11 ; -   ; -   ;0; -   ; -   ; -   ;1;7;0
7.8088.03250.D;7.8088.04353.D;73388886#D-300;5.0202.01178;TB RED 127,00x3,75x6000 ASTM A513-5;0,1; -   ; -   ; 0,15 ;0; -   ; -   ; -   ;46;31;0
7.8088.03255.B;7.8088.04354.B;90450147#B-300;5.0202.01183;TB RED 76,20x3,75x6000 NBR6591 SAE 1008/1020;0,1; -   ; -   ; 0,10 ;0; -   ; -   ; -   ;34;0;0
7.8088.03269.A;7.8088.03153.A;90412377#A PEÇA 01;5.0101.00519;CH 09,50x1500x6000 LQ PR A1018 SS50/A572 GR50;247,5; -   ; -   ; -   ;0; -   ; -   ; -   ;14;3;0
7.8088.03269.A;7.8088.03154.A;90412377#A PEÇA 02;5.0101.00519;CH 09,50x1500x6000 LQ PR A1018 SS50/A572 GR50;247,5; -   ; -   ; -   ;0; -   ; -   ; -   ;14;3;0
7.8088.03288.C;7.8088.04657.C;90455791#C-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;17,1; -   ; 0,24 ; -   ;0; -   ; -   ; -   ;0;14;0
7.8088.03302.D;7.8088.04658.D;90455801#D-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;32,1; -   ; 0,16 ; -   ;0; -   ; -   ; -   ;0;5;0
7.8088.03303.C;7.8088.04659.C;90455803#C-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;27,3; -   ; 0,19 ; -   ;0; -   ; -   ; -   ;2;12;0
7.8088.03314.A;7.8088.04357.A;51535890#A-300;5.0202.01188;TB RED 15,88x1,50x6000 A500 GR B - RA PR;0,1; -   ; -   ; 0,02 ;0; -   ; -   ; -   ;164;0;0
7.8088.03318.A;7.8088.04660.A;90455723#A-CORTE;5.0199.00568;CH 25,00x2500x6000 CG PR STRENX 700E;16,5; 0,46 ; -   ; -   ;0; -   ; -   ; -   ;7;14;0
7.8088.03329.A;7.8088.04661.A;90455719#A-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;34,3; 0,04 ; -   ; -   ;0; -   ; -   ; -   ;0;14;0
7.8088.03334.A;7.8088.04662.A;90461776#A-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;4,4; -   ; -   ; 0,08 ;0; -   ; -   ; -   ;12;84;0
7.8088.03340.A;7.8088.04663.A;90455707#A-CORTE;5.0199.00568;CH 25,00x2500x6000 CG PR STRENX 700E;16,5; 0,51 ; -   ; -   ;0; -   ; -   ; -   ;14;14;0
7.8088.03345.C;7.8088.04358.C;73388674#C-300;5.0202.01183;TB RED 76,20x3,75x6000 NBR6591 SAE 1008/1020;0,2; -   ; -   ; 0,11 ;0; -   ; -   ; -   ;0;0;0
7.8088.03359.A;7.8088.04359.A;90367838#A-300;5.0204.00949;TB RET 180x130x9,50x6000 A500 GR C;0,4; 0,52 ; -   ; -   ;0; -   ; -   ; -   ;0;26;0
7.8088.03365.B;7.8088.03728.A;91727270#A;5.0101.00427;CH 09,50x1500x4000 LQ PR A1018 SS50/A572 GR50;142,7; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03365.B;7.8088.03157.B;90443926#B;5.0101.00427;CH 09,50x1500x4000 LQ PR A1018 SS50/A572 GR50;142,7; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03419.A;7.8088.04664.A;90466445#A-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;11,2; 0,12 ; -   ; -   ;0; -   ; -   ; -   ;16;10;0
7.8088.03439.D;7.8088.04665.D;90481841#D-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;80,9; 0,23 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03470.F;7.8088.04667.F;90481786#F-CORTE;5.0101.00579;CH 08,00x1800x2600 LQ PR A1018 SS50/A572 GR50;14,6; -   ; 0,08 ; -   ;8; -   ; 0,61 ; -   ;0;0;0
7.8088.03488.F;7.8088.04668.F;90481826#F-CORTE;5.0101.00579;CH 08,00x1800x2600 LQ PR A1018 SS50/A572 GR50;14,6; -   ; 0,08 ; -   ;4; -   ; 0,31 ; -   ;0;0;0
7.8088.03553.B;7.8088.04669.B;90496591#B-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);1,8; -   ; -   ; -   ;0; -   ; -   ; -   ;2;2;0
7.8088.03571.A;7.8088.04670.A;90494481#A-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;14,4; 0,13 ; -   ; -   ;0; -   ; -   ; -   ;14;7;0
7.8088.03577.A;7.8088.04671.A;90493914#A-CORTE;5.0199.00821;CH 12,00x2500x6200 CG PR STRENX 700E;1,5; 0,06 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03578.A;7.8088.04672.A;90493917#A-CORTE;5.0199.00752;CH 12,00x2000x3100 CG PR SINCRON WHS 700T BAP;1,5; 0,06 ; -   ; -   ;7; 0,42 ; -   ; -   ;0;0;0
7.8088.03609.A;7.8088.04776.A;90369506#A-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;5,9; 0,28 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03683.A;7.8088.04673.A;91720273#A-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;26,2; -   ; 0,29 ; -   ;1; -   ; 0,29 ; -   ;0;0;0
7.8088.03713.A;7.8088.04674.A;91714473#A-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;60,8; -   ; 0,14 ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03808.A;7.8088.04675.A;91727964#B-CORTE;5.0102.00271;CH 12,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);6,3; 0,17 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03808.B;7.8088.04675.B;91727964#B-CORTE;5.0102.00255;CH 16,00x1500x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);7,9; 0,10 ; -   ; -   ;0; -   ; -   ; -   ;39;0;0
7.8088.03816.A;7.8088.04676.A;91727662#A-CORTE;5.0102.00347;CH 35,00x2000x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);1,9; 0,10 ; -   ; 0,20 ;15; 1,48 ; -   ; 3,03 ;0;0;0
7.8088.03819.A;7.8088.04743.A;90512179#A-CORTE;5.0102.00262;CH 08,00x1800x4000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);13,4; -   ; -   ; 0,75 ;0; -   ; -   ; -   ;0;0;0
7.8088.03824.A;7.8088.04744.A;90512737#A-CORTE;5.0102.00271;CH 12,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);18,0; -   ; -   ; 0,75 ;0; -   ; -   ; -   ;0;0;0
7.8088.03869.D;7.8088.04677.D;91741461#D-CORTE;5.0101.00258;CH 12,50x1500x3000 LQ PR A1018 SS50/A572 GR50;4,6; 0,07 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03914.B;7.8088.04679.B;91745468#B-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;1,4; 0,19 ; -   ; -   ;3; 0,58 ; -   ; -   ;0;0;0
7.8088.03934.D;7.8088.04680.D;90443400#D-CORTE;5.0101.00514;CH 75,00x2000x6000 CG PR A572 GR50;14,5; 0,45 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03935.E;7.8088.04681.E;90443366#E-CORTE;5.0101.00514;CH 75,00x2000x6000 CG PR A572 GR50;14,5; 0,50 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.03936.BNF;7.8088.04682.B;91728109#B-CORTE;5.0102.00271;CH 12,50x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);6,3; 0,32 ; -   ; -   ;0; -   ; -   ; -   ;110;0;0
7.8088.03977.C;7.8088.04361.C;73386081#C-300;5.0230.00068;TB MEC  88,90x42,90x6000 VMEC 134 (NOM.87 x 47);0,1; -   ; -   ; 0,12 ;50; -   ; -   ; 5,98 ;80;40;50
7.8088.04051.A;7.8088.04683.A;91879928#A-CORTE;5.0101.00579;CH 08,00x1800x2600 LQ PR A1018 SS50/A572 GR50;3,4; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.04071.A;7.8088.04687.A;91860931#A-CORTE;5.0101.00502;CH 04,75x1500x3000 LQ PR A1011 SS50/A572 GR50;0,4; 0,09 ; -   ; -   ;12; 1,04 ; -   ; -   ;0;0;0
7.8088.04092.A;7.8088.04688.A;91893765#A-CORTE;5.0101.00277;CH 06,30x1500x3000 LQ PR A1018 SS50/A572 GR50;6,5; -   ; -   ; -   ;7; -   ; -   ; -   ;18;9;7
7.8088.04101.A;7.8088.04101.A;91872720#A;6.0108.00838.A;TUBO RET 403x200x9,5 - ASTM A500 GR C 91872720#A;1,0; -   ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.04111.A;7.8088.04111.A;91872718#A;6.0108.00839.A;TUBO RET 403x200x9,5 - ASTM A500 GR C 91872718#A;1,0; -   ; -   ; -   ;0; -   ; -   ; -   ;16;5;0
7.8088.04130.B;7.8088.04745.B;92033640#B-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;3,2; 0,25 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.04140.B;7.8088.04459.B;92042505#B-300;5.0230.00068;TB MEC  88,90x42,90x6000 VMEC 134 (NOM.87 x 47);0,2; -   ; -   ; 0,16 ;106; -   ; -   ; 17,31 ;90;0;90
7.8088.04237.B;7.8088.04689.B;92061187#B-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;179,7; -   ; 0,10 ; -   ;0; -   ; -   ; -   ;9;7;0
7.8088.04246.B;7.8088.04690.B;92048448#B-CORTE;5.0101.00562;CH 16,00x1500x3000 LQ PR A1018 SS50/A572 GR50;171,0; -   ; 0,18 ; -   ;0; -   ; -   ; -   ;21;0;0
7.8088.04265.A;7.8088.04691.A;92098971#A-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;12,7; 0,31 ; -   ; -   ;0; -   ; -   ; -   ;0;3;0
7.8088.04267.A;7.8088.04777.A;92098980#A-CORTE;5.0101.00371;CH 25,40x2100x6000 CG PR A572 GR50;12,7; 0,23 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.04366.B;7.8088.04746.B;92121646#B-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);4,0; 0,29 ; -   ; 0,05 ;0; -   ; -   ; -   ;0;0;0
7.8088.04367.B;7.8088.04747.B;92121620#B-CORTE;5.0102.00325;CH 19,00x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);4,0; 0,29 ; -   ; 0,05 ;0; -   ; -   ; -   ;0;0;0
7.8088.04368.A;7.8088.04748.A;92151387#A-CORTE;5.0101.00561;CH 19,00x1500x3000 LQ PR A1018 SS50/A572 GR50;6,3; -   ; -   ; 0,20 ;13; -   ; -   ; 2,60 ;0;0;0
7.8088.04370.A;7.0001.00014.00;;5.0320.00008;"BARRA TREF RED 1"" SAE 1020";1,0; -   ; -   ; 0,08 ;82; -   ; -   ; 6,18 ;0;0;0
7.8088.04421.B;7.8088.04694.B;92150916#B-CORTE;5.0101.00223;CH 09,50x1500x3000 LQ PR A1018 SS50/A572 GR50;0,1; -   ; -   ; -   ;0; -   ; -   ; -   ;24;5;0
7.8088.04427.B;7.8088.04695.B;92175293#B-CORTE;5.0102.00263;CH 04,75x1500x3000 LQ PR DC ASTM A36 e SS300/CIVIL300(CQ);35,6; -   ; 0,19 ; -   ;0; -   ; -   ; -   ;20;20;0
7.8088.04496.A;7.8088.04749.A;92254348#A-CORTE;5.0101.00370;CH 31,50x2100x6000 CG PR A572 GR50;28,4; 0,25 ; -   ; -   ;0; -   ; -   ; -   ;0;0;0
7.8088.04527.A;7.0001.00025.00;;5.0240.00031;TB RED TREF 21,30x2,65x6000 ASTM A513-5 1010/1020 CC RR;1,0; -   ; -   ; 0,01 ;54; -   ; -   ; 0,68 ;0;0;0
7.8088.04538.A;7.0001.00025.00;;5.0240.00031;TB RED TREF 21,30x2,65x6000 ASTM A513-5 1010/1020 CC RR;1,0; -   ; -   ; 0,01 ;54; -   ; -   ; 0,68 ;0;0;0
7.8088.04541.A;7.0001.00025.00;;5.0240.00031;TB RED TREF 21,30x2,65x6000 ASTM A513-5 1010/1020 CC RR;1,0; -   ; -   ; 0,08 ;54; -   ; -   ; 4,21 ;0;0;0
7.8088.04549.A;7.0001.00025.00;;5.0240.00031;TB RED TREF 21,30x2,65x6000 ASTM A513-5 1010/1020 CC RR;1,0; -   ; -   ; 0,08 ;54; -   ; -   ; 4,21 ;0;0;0
7.8088.04565.BNF;7.8088.04566.A;92308798#A-300;5.0320.00054;"BARRA TREF RED 7/8"" SAE 1020";0,3; -   ; -   ; 0,17 ;0; -   ; -   ; -   ;0;0;0
7.8088.04567.BNF;7.8088.04568.A;92308797#A-300;5.0320.00054;"BARRA TREF RED 7/8"" SAE 1020";0,2; -   ; -   ; 0,17 ;0; -   ; -   ; -   ;0;0;0
7.8088.04696.D;7.8088.04703.D;48187795#D-300;5.0320.00227;"BARRA TREF RED 1 3/4"" SAE 8620";0,1; -   ; -   ; 0,07 ;12; -   ; -   ; 0,83 ;72;120;12
7.8088.04697.A;7.8088.04704.A;47780564#A-300;5.0230.00112;TB MEC 76,10x57,70x6000 VMEC 134 (NOM.75x61);0,2; -   ; -   ; 0,12 ;0; -   ; -   ; -   ;102;48;0
7.8088.04698.B;7.8088.04706.B;91701069#B-300;5.0230.00073;TB MEC 114,30x79,10x6000 VMEC 134 (NOM.112 x 83);0,2; -   ; -   ; 0,10 ;0; -   ; -   ; -   ;0;5;0
7.8088.04699.A;7.8088.04707.A;91720868#A-300;5.0230.00103;TB MEC 63,5 x 32,3 x 6000 VMEC 134 (NOM.62 x 39);0,1; -   ; -   ; 0,05 ;0; -   ; -   ; -   ;41;20;0
7.8088.04700.A;7.8088.04708.A;90515702#A-300;5.0230.00104;TB MEC  114,30 x 73,3 x 6000 VMEC 134 (NOM.112 x 78);0,1; -   ; -   ; 0,05 ;0; -   ; -   ; -   ;23;28;0
7.8088.04701.A;7.8088.04709.A;90505089#A-300;5.0230.00113;TB MEC 127,00x95,20x6000 VMEC 134 (NOM.125x99);0,1; 0,03 ; -   ; -   ;0; -   ; -   ; -   ;2;3;0
7.8088.04702.A;7.8088.04710.A;91728349#A-300;5.0230.00105;TB MEC  76,10 x 42,5 x 6000 VMEC 134 (NOM.75 x 46);0,1; -   ; -   ; 0,03 ;0; -   ; -   ; -   ;65;25;0
7.8088.04711.B;7.8088.04713.B;73386102#B-300;5.0230.00101;TB MEC  127 x 85,6 x 6000 VMEC 134 (NOM.125 x 90);0,2; -   ; -   ; 0,90 ;0; -   ; -   ; -   ;46;16;0
7.8330.00003.B;7.8330.00017.B;SU36828#B-300;5.0320.00005;"BARRA TREF RED 1 1/4"" SAE 1020";0,1; -   ; -   ; 0,07 ;117; -   ; -   ; 8,62 ;330;168;117
7.8330.00005.C;7.0001.00004.00;;5.0310.00177;"BARRA LAM RED 1 1/8 "" SAE 1020";0,5; -   ; -   ; 0,03 ;0; -   ; -   ; -   ;471;18;0
7.8330.00011.00;7.0001.00016.00;;5.0320.00005;"BARRA TREF RED 1 1/4"" SAE 1020";1,0; -   ; -   ; 0,16 ;0; -   ; -   ; -   ;0;0;0
7.9113.00004.02;7.9113.00435.02;13Y-72-11C40K1#02;5.0102.00360;CH 28,00x2440x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);27,9; 0,34 ; -   ; -   ;0; -   ; -   ; -   ;1;40;0
7.9113.00018.01;7.9113.00437.01;13Y-72-11C51K1#01;5.0102.00250;CH 25,40x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);0,9; 0,12 ; -   ; -   ;0; -   ; -   ; -   ;89;201;0
7.9113.00020.00;7.9113.00438.00;13Y-72-12G31#00-CORT;5.0102.00250;CH 25,40x2100x6000 CG PR DC ASTM A36 e SS300/CIVIL300(CQ);3,5; -   ; -   ; -   ;0; -   ; -   ; -   ;96;96;0
